Filepath,Optimistic,CPM,PERT,PERT SD,PERT (99%),BB/2 Mean,BB/2 SD,BB/2 (99%),Lognormal Mean,Lognormal SD,Lognormal (99%),Pessimistic,Number of Paths,Average Nodes/Path,Sim Min,Sim Mean,Sim SD,Sim Mode,Sim Median,Sim Skewness,Sim 99%,Sim Max,Sim Time (Seconds),a = ml / ,b = ml * ,Activity Distribution,Number of Simulations
Set 4.3 TF (high SP)_EV221,54.0,108,117.0,6.65,154.41,123.0,13.5,154.86,122.861,28.884,161.757,216.0,10,12.0,96.816,122.863,7.124,96.816,122.421,0.38,141.467,170.962,2.289,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV222,63.5,127,137.583,7.34,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,9,11.889,116.345,144.476,7.853,116.345,144.03,0.346,164.769,196.66,2.19,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV223,64.0,128,138.667,7.18,183.0,145.778,16.0,183.54,145.613,34.233,191.711,256.0,7,14.143,116.088,145.62,7.678,116.088,145.207,0.327,165.358,190.798,2.134,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV224,69.5,139,150.583,7.74,198.73,158.306,17.375,199.31,158.127,37.175,208.187,278.0,7,14.0,123.554,158.123,8.288,123.554,157.676,0.326,179.387,212.318,2.117,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV225,67.0,134,145.167,7.55,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,7,14.0,121.517,152.446,8.074,121.517,152.01,0.328,173.217,206.702,2.131,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV226,67.0,134,145.167,7.91,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,11,11.182,122.704,152.44,8.456,122.704,151.963,0.349,174.3,203.974,2.324,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV227,62.5,125,135.417,7.29,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,10,13.4,113.22,142.21,7.804,113.22,141.767,0.353,162.418,198.418,2.378,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV228,73.0,146,158.167,8.25,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,8,12.75,133.026,166.094,8.824,133.026,165.609,0.33,188.845,223.33,2.145,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV229,61.0,122,132.167,7.12,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,7,14.143,110.344,138.797,7.628,110.344,138.349,0.363,158.566,192.399,2.126,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV230,75.5,151,163.583,8.36,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,10,11.9,139.005,171.776,8.948,139.005,171.303,0.321,194.743,231.73,2.326,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV231,58.5,117,126.75,6.9,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,8,13.125,105.713,133.079,7.37,105.713,132.647,0.363,152.225,194.604,2.247,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV232,62.5,125,135.417,7.36,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,7,14.0,112.615,142.206,7.877,112.615,141.741,0.366,162.694,193.273,2.128,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV233,62.0,124,134.333,7.42,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,7,14.0,112.904,141.265,7.949,112.904,140.807,0.361,161.932,194.512,2.195,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV234,77.5,155,167.917,8.59,221.6,176.528,19.375,222.25,176.328,41.454,232.151,310.0,9,13.0,142.781,176.32,9.182,142.781,175.839,0.323,199.95,234.905,2.243,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV235,56.0,112,121.333,6.68,160.12,127.556,14.0,160.59,127.411,29.954,167.748,224.0,7,14.0,99.164,127.416,7.157,99.164,126.979,0.376,146.115,182.24,2.11,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV236,70.0,140,151.667,7.71,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,8,12.75,128.769,159.274,8.261,128.769,158.834,0.326,180.504,213.226,2.138,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV237,68.5,137,148.417,7.71,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,7,14.0,123.809,155.839,8.238,123.809,155.409,0.323,176.97,221.793,2.095,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV238,73.0,146,158.167,8.15,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,9,13.0,132.678,166.093,8.724,132.678,165.628,0.329,188.592,221.624,2.244,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV239,67.5,135,146.25,7.82,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,7,14.143,123.209,153.577,8.359,123.209,153.128,0.339,175.159,203.938,2.111,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV240,67.0,134,145.167,7.52,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,7,14.0,121.526,152.443,8.052,121.526,152.003,0.329,173.127,205.989,2.201,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV241,65.0,130,140.833,7.65,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,8,13.875,116.622,147.896,8.191,116.622,147.44,0.347,169.099,207.153,2.264,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV242,70.5,141,152.75,7.95,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,9,13.333,127.904,160.395,8.503,127.904,159.941,0.328,182.252,217.679,2.258,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV243,72.0,144,156.0,8.49,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,7,14.143,129.237,163.82,9.084,129.237,163.314,0.346,187.305,225.658,2.089,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV244,58.5,117,126.75,6.69,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,8,12.75,106.856,133.103,7.169,106.856,132.713,0.342,151.603,178.183,2.157,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV245,82.0,164,177.667,9.07,234.47,186.778,20.5,235.16,186.567,43.861,245.63,328.0,7,14.0,149.027,186.539,9.691,149.027,186.042,0.312,211.372,245.868,2.132,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV246,66.0,132,143.0,7.67,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,9,12.667,120.583,150.16,8.197,120.583,149.699,0.34,171.309,200.496,2.222,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV247,72.5,145,157.083,8.19,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,9,12.556,132.929,164.96,8.751,132.929,164.495,0.331,187.465,218.342,2.212,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV248,66.0,132,143.0,7.65,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,7,14.0,120.166,150.17,8.185,120.166,149.718,0.34,171.283,198.274,2.123,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV249,77.0,154,166.833,8.54,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,7,14.0,142.016,175.196,9.141,142.016,174.713,0.324,198.642,229.302,2.136,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV250,70.5,141,152.75,8.07,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,7,14.0,126.182,160.38,8.619,126.182,159.909,0.34,182.647,221.705,2.118,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV251,65.5,131,141.917,7.66,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,7,14.143,118.035,149.014,8.203,118.035,148.548,0.349,170.234,208.54,2.184,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV252,68.0,136,147.333,8.07,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,8,14.375,123.197,154.721,8.634,123.197,154.229,0.352,177.135,212.027,2.168,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV253,65.0,130,140.833,7.54,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,9,12.0,117.566,147.877,8.058,117.566,147.426,0.35,168.765,198.808,2.205,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV254,77.0,154,166.833,8.62,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,7,14.143,141.066,175.198,9.209,141.066,174.712,0.323,198.795,232.993,2.16,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV255,73.5,147,159.25,8.23,210.16,167.417,18.375,210.78,167.227,39.315,220.169,294.0,9,12.444,134.199,167.224,8.811,134.199,166.759,0.322,189.794,218.553,2.221,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV256,81.0,162,175.5,8.75,231.61,184.5,20.25,232.29,184.292,43.326,242.635,324.0,7,14.143,148.611,184.301,9.356,148.611,183.839,0.304,208.18,242.685,2.126,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV257,61.0,122,132.167,7.16,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,7,14.0,110.403,138.784,7.654,110.403,138.348,0.35,158.598,187.526,2.136,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV258,62.0,124,134.333,7.25,177.28,141.222,15.5,177.8,141.063,33.163,185.72,248.0,7,14.143,110.125,141.071,7.753,110.125,140.639,0.354,161.207,189.803,2.123,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV259,71.5,143,154.917,7.98,204.44,162.861,17.875,205.05,162.677,38.245,214.178,286.0,7,14.143,129.943,162.682,8.54,129.943,162.225,0.329,184.654,216.155,2.157,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV260,66.0,132,143.0,7.79,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,7,14.0,119.476,150.155,8.342,119.476,149.672,0.363,171.856,228.909,2.14,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV261,58.5,117,126.75,6.73,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,7,14.0,105.296,133.103,7.206,105.296,132.693,0.353,151.79,178.728,2.125,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV262,61.5,123,133.25,7.2,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,7,14.143,111.8,139.919,7.701,111.8,139.471,0.36,159.954,190.615,2.116,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV263,56.5,113,122.417,6.58,161.55,128.694,14.125,162.03,128.549,30.221,169.245,226.0,7,14.0,102.013,128.552,7.04,102.013,128.143,0.356,146.82,177.661,2.126,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV264,75.5,151,163.583,8.47,215.88,171.972,18.875,216.52,171.778,40.384,226.16,302.0,11,12.182,136.974,171.767,9.059,136.974,171.295,0.32,195.029,232.417,2.367,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV265,70.0,140,151.667,7.74,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,8,12.875,127.542,159.263,8.274,127.542,158.823,0.325,180.501,221.025,2.238,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV266,67.0,134,145.167,7.64,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,7,14.0,123.16,152.444,8.174,123.16,151.991,0.348,173.595,209.155,2.154,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV267,59.0,118,127.833,6.96,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,9,13.556,106.282,134.231,7.442,106.282,133.784,0.368,153.613,182.206,2.303,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV268,66.0,132,143.0,7.7,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,8,12.875,119.554,150.164,8.233,119.554,149.687,0.349,171.475,206.134,2.128,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV269,70.5,141,152.75,7.96,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,7,14.143,128.652,160.397,8.526,128.652,159.928,0.337,182.387,224.216,2.125,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV270,72.5,145,157.083,7.96,207.3,165.139,18.125,207.91,164.952,38.78,217.173,290.0,7,14.0,130.731,164.948,8.529,130.731,164.504,0.315,186.76,217.454,2.11,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV271,60.5,121,131.083,7.02,172.99,137.806,15.125,173.5,137.65,32.361,181.227,242.0,7,14.0,109.799,137.628,7.504,109.799,137.203,0.351,157.057,187.538,2.103,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV272,68.0,136,147.333,7.71,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,7,14.0,124.435,154.711,8.242,124.435,154.262,0.331,175.937,204.708,2.134,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV273,59.5,119,128.917,6.58,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,7,14.0,108.175,135.377,7.043,108.175,135.001,0.328,153.469,187.619,2.139,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV274,73.0,146,158.167,8.25,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,7,14.0,132.959,166.084,8.827,132.959,165.607,0.336,188.832,227.769,2.134,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV275,57.5,115,124.583,6.7,164.41,130.972,14.375,164.9,130.824,30.756,172.241,230.0,8,13.5,100.188,130.814,7.174,100.188,130.412,0.356,149.472,176.854,2.18,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV276,63.5,127,137.583,7.5,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,7,14.143,114.156,144.482,8.013,114.156,144.007,0.36,165.311,196.888,2.148,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV277,74.0,148,160.333,8.11,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,7,14.0,134.572,168.372,8.673,134.572,167.92,0.319,190.611,223.465,2.116,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV278,59.0,118,127.833,6.98,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,11,11.455,106.84,134.23,7.461,106.84,133.804,0.355,153.613,183.409,2.357,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV279,70.5,141,152.75,8.1,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,10,11.7,127.886,160.39,8.663,127.886,159.916,0.339,182.732,219.985,2.235,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV280,78.5,157,170.083,8.6,224.46,178.806,19.625,225.12,178.604,41.989,235.146,314.0,8,13.875,143.044,178.608,9.186,143.044,178.127,0.318,202.153,233.956,2.193,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV281,70.5,141,152.75,7.91,201.59,160.583,17.625,202.18,160.402,37.71,211.182,282.0,8,13.5,128.535,160.395,8.457,128.535,159.94,0.325,182.145,210.16,2.2,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV282,64.5,129,139.75,7.44,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,9,13.444,117.06,146.732,7.961,117.06,146.278,0.353,167.37,202.365,2.271,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV283,52.5,105,113.75,6.3,150.12,119.583,13.125,150.56,119.448,28.082,157.263,210.0,7,14.0,93.757,119.444,6.74,93.757,119.038,0.38,137.054,165.703,2.128,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV284,71.0,142,153.833,7.96,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,7,14.143,130.074,161.533,8.512,130.074,161.084,0.325,183.429,212.812,2.132,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV285,57.0,114,123.5,6.74,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,7,14.143,102.912,129.684,7.206,102.912,129.246,0.368,148.402,187.522,2.112,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV286,63.5,127,137.583,7.5,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,9,12.111,114.242,144.465,8.008,114.242,143.999,0.355,165.16,200.763,2.193,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV287,74.0,148,160.333,8.23,211.59,168.556,18.5,212.21,168.365,39.582,221.666,296.0,9,12.0,134.579,168.37,8.803,134.579,167.9,0.316,190.944,224.572,2.252,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV288,61.0,122,132.167,7.1,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,9,12.0,109.278,138.782,7.589,109.278,138.355,0.347,158.41,187.063,2.246,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV289,73.0,146,158.167,8.18,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,9,11.889,132.682,166.111,8.749,132.682,165.633,0.327,188.609,220.705,2.203,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV290,61.0,122,132.167,7.35,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,8,13.875,110.091,138.792,7.858,110.091,138.323,0.367,159.225,192.217,2.213,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV291,57.0,114,123.5,6.86,162.98,129.833,14.25,163.46,129.687,30.489,170.743,228.0,7,14.143,103.846,129.684,7.344,103.846,129.247,0.364,148.798,178.773,2.124,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV292,56.0,112,121.333,6.68,160.12,127.556,14.0,160.59,127.411,29.954,167.748,224.0,11,11.636,101.642,127.428,7.151,101.642,126.992,0.388,146.149,175.468,2.356,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV293,67.0,134,145.167,7.9,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,7,14.0,121.059,152.441,8.449,121.059,151.967,0.349,174.282,211.296,2.144,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV294,59.5,119,128.917,6.98,170.13,135.528,14.875,170.63,135.375,31.826,178.232,238.0,9,12.0,107.681,135.374,7.466,107.681,134.951,0.358,154.778,183.92,2.198,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV295,56.5,113,122.417,6.93,161.55,128.694,14.125,162.03,128.549,30.221,169.245,226.0,9,13.333,101.862,128.549,7.415,101.862,128.073,0.392,147.957,181.143,2.258,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV296,66.0,132,143.0,7.55,188.72,150.333,16.5,189.27,150.163,35.303,197.702,264.0,7,14.0,119.054,150.161,8.074,119.054,149.704,0.35,171.058,210.715,2.17,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV297,67.0,134,145.167,7.66,191.58,152.611,16.75,192.14,152.439,35.838,200.698,268.0,7,14.0,121.598,152.439,8.2,121.598,151.972,0.346,173.645,211.576,2.094,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV298,59.0,118,127.833,7.16,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,9,12.222,104.911,134.241,7.665,104.911,133.778,0.374,154.204,188.553,2.283,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV299,77.0,154,166.833,8.39,220.17,175.389,19.25,220.82,175.191,41.187,230.653,308.0,9,11.778,141.303,175.193,8.98,141.303,174.741,0.314,198.163,227.152,2.203,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV300,65.0,130,140.833,7.58,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,7,14.143,115.408,147.881,8.105,115.408,147.415,0.35,168.842,196.687,2.237,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV301,65.5,131,141.917,7.49,187.29,149.194,16.375,187.84,149.026,35.035,196.205,262.0,7,10.143,117.418,149.019,8.018,117.418,148.559,0.346,169.717,199.542,1.984,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV302,52.5,105,113.75,6.12,150.12,119.583,13.125,150.56,119.448,28.082,157.263,210.0,7,10.143,94.805,119.442,6.544,94.805,119.071,0.354,136.432,162.67,1.984,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV303,73.0,146,158.167,8.09,208.73,166.278,18.25,209.35,166.09,39.047,218.671,292.0,7,10.143,131.932,166.088,8.649,131.932,165.636,0.321,188.299,220.986,2.009,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV304,59.0,118,127.833,6.91,168.7,134.389,14.75,169.2,134.237,31.559,176.734,236.0,7,10.143,106.231,134.238,7.383,106.231,133.82,0.354,153.336,184.886,1.987,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV305,58.5,117,126.75,6.91,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,7,10.143,103.772,133.105,7.386,103.772,132.671,0.362,152.332,183.515,2.021,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV306,61.5,123,133.25,6.92,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,7,10.143,111.73,139.918,7.409,111.73,139.516,0.337,159.055,186.569,1.96,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV307,71.0,142,153.833,8.22,203.01,161.722,17.75,203.61,161.539,37.977,212.68,284.0,7,10.143,128.692,161.532,8.802,128.692,161.056,0.337,184.26,223.351,1.979,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV308,62.5,125,135.417,7.25,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,8,9.375,111.966,142.206,7.771,111.966,141.758,0.361,162.378,192.969,2.044,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV309,62.5,125,135.417,7.34,178.71,142.361,15.625,179.24,142.2,33.431,187.218,250.0,7,10.143,113.631,142.21,7.86,113.631,141.757,0.355,162.541,192.504,2.077,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV310,65.0,130,140.833,7.91,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,7,10.143,116.032,147.889,8.471,116.032,147.377,0.37,169.982,220.497,1.959,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV311,61.5,123,133.25,7.23,175.85,140.083,15.375,176.37,139.925,32.896,184.223,246.0,7,10.143,110.286,139.933,7.735,110.286,139.488,0.355,160.013,194.586,1.99,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV312,75.0,150,162.5,8.05,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,7,10.143,138.901,170.643,8.615,138.901,170.202,0.31,192.709,220.893,1.99,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV313,68.5,137,148.417,7.77,195.87,156.028,17.125,196.44,155.851,36.64,205.191,274.0,8,9.375,123.959,155.864,8.311,123.959,155.417,0.336,177.278,208.599,2.02,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV314,70.0,140,151.667,7.76,200.16,159.444,17.5,200.74,159.264,37.442,209.684,280.0,7,10.143,125.798,159.267,8.299,125.798,158.823,0.327,180.657,218.856,1.979,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV315,72.0,144,156.0,8.36,205.87,164.0,18.0,206.48,163.815,38.512,215.675,288.0,7,10.143,127.112,163.815,8.95,127.112,163.301,0.345,186.941,227.592,2.009,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV316,63.5,127,137.583,7.41,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,7,10.143,112.386,144.468,7.933,112.386,144.035,0.34,164.949,201.58,2.006,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV317,64.5,129,139.75,7.27,184.43,146.917,16.125,184.97,146.751,34.501,193.209,258.0,7,10.143,117.18,146.754,7.779,117.18,146.341,0.323,166.737,201.488,1.972,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV318,56.5,113,122.417,6.55,161.55,128.694,14.125,162.03,128.549,30.221,169.245,226.0,7,10.143,102.13,128.55,7.018,102.13,128.15,0.353,146.738,172.132,1.995,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV319,66.5,133,144.083,7.57,190.15,151.472,16.625,190.71,151.301,35.57,199.2,266.0,7,10.143,116.891,151.292,8.096,116.891,150.851,0.333,172.105,199.575,1.997,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV320,80.0,160,173.333,8.7,228.75,182.222,20.0,229.42,182.016,42.791,239.639,320.0,7,10.143,144.615,182.018,9.306,144.615,181.556,0.313,205.85,237.768,2.055,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV321,79.5,159,172.25,8.95,227.32,181.083,19.875,227.99,180.879,42.524,238.142,318.0,7,10.143,146.056,180.874,9.572,146.056,180.383,0.315,205.404,243.001,1.99,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV322,75.0,150,162.5,8.64,214.45,170.833,18.75,215.08,170.64,40.117,224.662,300.0,7,10.143,134.91,170.634,9.243,134.91,170.128,0.34,194.47,226.505,1.986,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV323,80.5,161,174.417,8.92,230.18,183.361,20.125,230.86,183.154,43.059,241.137,322.0,7,10.143,143.748,183.149,9.545,143.748,182.638,0.322,207.59,247.018,2.024,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV324,69.0,138,149.5,8.02,197.3,157.167,17.25,197.88,156.989,36.908,206.689,276.0,7,10.143,126.109,156.986,8.584,126.109,156.514,0.339,179.162,212.562,2.024,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV325,68.0,136,147.333,7.62,194.44,154.889,17.0,195.01,154.714,36.373,203.693,272.0,7,10.143,124.192,154.719,8.15,124.192,154.273,0.334,175.744,211.706,2.004,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV326,56.0,112,121.333,6.6,160.12,127.556,14.0,160.59,127.411,29.954,167.748,224.0,7,10.143,101.505,127.423,7.061,101.505,127.012,0.358,145.736,174.094,1.997,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV327,58.5,117,126.75,6.84,167.27,133.25,14.625,167.76,133.099,31.291,175.236,234.0,7,10.143,103.908,133.118,7.328,103.908,132.694,0.36,152.157,178.501,2.002,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV328,61.0,122,132.167,7.35,174.42,138.944,15.25,174.93,138.787,32.628,182.725,244.0,7,10.143,108.126,138.777,7.859,108.126,138.318,0.369,159.224,186.475,1.967,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV329,63.5,127,137.583,7.64,181.57,144.639,15.875,182.1,144.475,33.966,190.214,254.0,7,10.143,112.521,144.479,8.181,112.521,144.006,0.36,165.693,201.93,1.997,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV330,67.5,135,146.25,7.71,193.01,153.75,16.875,193.57,153.576,36.105,202.196,270.0,7,10.143,121.802,153.575,8.247,121.802,153.126,0.342,174.844,207.136,1.999,2.0,2.0,lognormal,1000000
Set 4.3 TF (high SP)_EV331,65.0,130,140.833,7.52,185.86,148.056,16.25,186.4,147.888,34.768,194.707,260.0,7,10.143,117.814,147.893,8.055,117.814,147.436,0.352,168.763,203.677,1.997,2.0,2.0,lognormal,1000000
